UserName,Date,"Star rating","Review Comment",Link
Audree,"July 18, 2017",,"got a comercial telling me to do nothing and a video telling me to do aomething",
"Izwan Sabri","July 18, 2017",,"Figure out whats important to you. You will find direction. Direction leads to focus. Focus leads to discipline. Discipline leads to progress. And progress brings happiness.  One step at a time. Even if its small. But *always* move forward.",
"Fahad Almusallam","July 18, 2017",,"WHO else is like do what !! LOL   GREAT video thou",
"rindoue dragonus","July 18, 2017",,"Eh boring... Already knew that, figures people today still want to be accepted. Yet they fail to realize, it doesn't matter what anyone thinks or says about you. All that matters, is you accept yourself. The good and the bad, no matter what. If you can't accept yourself for the individual you truly are, then don't expect anyone else to.",
"vValiente plays","July 18, 2017",,"Ads are anticlimactic",
"Todd Olson","July 18, 2017",,"All this is about succeeding, competing, advancing, dominating, it's all in vain, vanity driven endless self torment. Do not build your castle on earth but build it with god. This is where true happiness comes from. All else is the gravy. Life is so short and our sojourn on this corrupt world trying to get gain is... Well... Vanity. Besides does anyone care to look at what liberties are being striped from us each and every day by those doing the bidding behind secret doors. If you can't see it make that your second goal, for the woe of evilness is gaining a stronger foot hold on families this is what will destroy us as a nation. Tearing apart the family in search of becoming successful, amongst other agendas. As my late Father said quite frequently–mark my words.",
Artanalbo,"July 18, 2017",,"Anything morgan freeman says will sound good",
"BeauTeyMafia Designs","July 18, 2017",,"I'm tearing up! this is the #1 #Motivative #Video 💖 👼 #ThankYou I don't just watch I share to help others prevail to do what God created us to do! #LoveOneAnother and #BelieveInHim",
"dee dee","July 18, 2017",,"The Secret. Law of attraction, whatever you put out there is what you get. Positive thinking achieve your goals.",
"Charlie Relph","July 18, 2017",,"anybody tired of Morgan Freeman's voice? Well I guess not if it's in a movie I'm not going to sit here with him whispering to my brain I'm just not inspired by him...... give me somebody's voice that has achieved something in my field I guess Morgan Freeman is just over used as a voiceover.... also southern baptist ministers, not inspiring at all!!",
"DJ M","July 18, 2017",,"click bait advert wankers",
"Anthony Ray","July 18, 2017",,"a friend of the world is an enemy of God. you cannot have two masters. you need to learn the difference between your carnal nature and your spiritual nature. you are not one in the same, but two separate entities experiencing each other. one lives and one dies, don't die with the one that dies. turn away from it now. it's all you've ever known.",
"Tomáš KaBoŠ","July 17, 2017",,"Stop being a bitch stop being a pussy and live ur life! Dont be fraid to get it! Try stuff that you think u hate when u dont know shit about them! Dont be a pussy! All these bullshit ass videos make me sick! Go and do and stfu",
"Deepak Lal","July 17, 2017",,"When Morgan Freeman said 86., I was looking at Comments 865.",
"Robert Tkachuk","July 17, 2017",,"Very inspirational, this has changed me already",
LtSlow,"July 17, 2017",,"You can rule in hell or serve in Heaven",
"krishnammas home appliances and gifts centre","July 17, 2017",,"great video . I have a habit of show offing to other , is it good or bad ?. I think show of never give me respect I need from other and demotivated to loser side or nerd teenager.",
seefsea,"July 17, 2017",,"Couldn't be fcked watching all of this.",
"Dell Santiago","July 17, 2017",,".... nothing matters. human is so over rated ... we are destroying earth.. .... can we just focus on making us in the level of our brethen,  which are the animals. look at them they are happy. they live a simple life... no notion of murder or rape.. we are not important... stop the      sickness.. that is human.. know whaf that is my dream... i will remove humans capability to think... i willl remove our self awareness. and once more be one with the nature.. fuck you human.. you are the cancer.",
"Dell Santiago","July 17, 2017",,"what if i just wanted to die because if i would not do it.... i will rape my classmate.. is there a thing as a negative goal..",
"Andy Gascon","July 17, 2017",,"I myself like doing all kinds of things good at most of them but never really get head strung to Were I want to master one,  Never found the one but keep trying different things all the time ✌🏻out",
"Robert Delgadillo","July 17, 2017",,"I came here cause of Morgan Freeman",
"Share Your Time With Me","July 17, 2017",,"I just want to be happy and healthy... http://forexnewstrends.com",
"bardo Medina Yanez","July 17, 2017",,"no pos wao",
"Francisco Javier Torres","July 17, 2017",,"I really would wish someone read this. watching this video was inspiring but I feel stuck in the runway unable to fly. some people just need a hand to figure things out and uplift you and have that person helping you to take off. I'm 40 and feel like I wasted 40 years mopping around without direction. Yes I have dreams and see my self  successful but just don't know where and how to start. all the motivation was great but in my mind has being really hard to make something happen. I wish any of those people in this video would help me",
"Closet Heterosexual","July 17, 2017",,"kill a home owner.",
MrJaybizzy,"July 17, 2017",,"people watch this and still bitching.  stfu and put in the work. it is your duty to live up to your full potential .",
"Daniel Rennis","July 17, 2017",,"Thanks, I needed this today! Check out the link on my instagram bio @drennis any feedback welcome, I'm just tryna get better with every performance.",
"Shining Maharjan","July 17, 2017",,"fuck the free world",
"Student Gavin Smith","July 17, 2017",,"only thing i learned was read your story and look at what youve done to reinforce your future",
"DAME WAN MA","July 17, 2017",,"thank you man now i start looking all the life that i live and the time that im wasting",
"Livia Liv C","July 17, 2017",,"Exactly my point I am making every time #weallhavegreatness within us. Never give up your dreams kindred souls and taste your goals #feelthemagicoflife ✌👌🤘",
"Olla Mail","July 17, 2017",,"If everyone stops serving others and pursue their individual dreams, who's going to clean your mess, run your errands, work for you to sustain your ""dreams""? Perhaps these ""motivational"" speeches are used to fuck ppl's minds just to give false hope after taking everything away from them!",
"cuala Ramirez","July 17, 2017",,"Advise, motivation, self esteem. Do something to all of this.",
"Kris Opala","July 17, 2017",,"Praising 100hr work weeks over 40 hr. workweeks? LOL. It's not how much time you spend working but how you work. Unless he means at your typical job with a boss. You know what this video lacks? Balance. And yes. it is important, very important.",
"Matt Guzda","July 17, 2017",,"if they just played sponge bob music over this",
"Lesley Bakker","July 17, 2017",,"Sandra Freas.....cleverly, thoughtfully said ....  some people are never going to get the opportunity to hear a message through 'Bose' speakers..... and they are probably the ones with the most 'accomplishments in life' x",
"King Justice-Supreme","July 17, 2017",,"I'm watching this whilst eating my fresh apple cream donut",
"puneet sharma","July 17, 2017",,"eliminate yourself completely and then start again",
rageonyx,"July 17, 2017",,"Go for... what exactly?  All of these videos that claim they will change me, and all they do is remind me how much people suck.",
LtSlow,"July 17, 2017",,"You can rule in hell or serve in heaven",
"Thomas Stinson","July 16, 2017",,outstanding,
"Abram Lucas","July 16, 2017",,"Amen to this.....",
"sabi slm","July 16, 2017",,"this video changed the way I was thinking and really helped me thank you❗❗❗",
"Terence Covington","July 16, 2017",,100,
"Fairy Dust","July 16, 2017",,"amazing ! thank you for this lesson  . God bless you!",
"Aeonian Sybaritic","July 16, 2017",,"Easier said than done. No amount of music, crying or waiting will get you anywhere closer to your goal. Only work. Save the motivation jargon.",
"Aiman Sabbah","July 16, 2017",,"Morgan Freeman you were never my age lol, you have always been old 😂😂😂",
"Andex v","July 16, 2017",,"when i sad to mi mother that I wanted to  be a buisness man, she looked at me and said you will never be a buisness man but I will show to  her.",
"Mihai Stefanita","July 16, 2017",,"Look around it a ilusion look around whille others make a shit",
"Norwegian Woods","July 16, 2017",,"This is so American....you cant even run your own fucking country.....",
"Rene real","July 16, 2017",,gay,
"AH Motivation","July 16, 2017",,"this is amazing, i don't know what i'd do without your videos",
"gunung laut laut pasir","July 16, 2017",,"there is no God but ALLAH   and ALLAH(GOD) is the best protector....",
"Sandory Chicken","July 16, 2017",,"This video has inspired me to start a gaming channel, i have put a lot of work into it, iwould really apreciate any help or support and i promise to return the favour to anyone that helps me. Thank you.",
"Geyzson Kristoffer Homena","July 16, 2017",,"I HATE IT WHEN YOU'RE FILLED BY EMOTIONS BUT THEN AN AD WILL CUT THE VIDEO.",
e1234,"July 16, 2017",,"This should have 20 million views.",
"priyanka L","July 16, 2017",,"While i have not A goal but determinate plan. But being a girl family makes a hurdle.  What should be done in such case. The first part of vedio is something similar to me. The guys story.",
"Food Attack","July 16, 2017",,"Great video👍 motivational videos like this makes you feel confident about yourself. It gives you that little bit of extra boost to go and achieve the goals you want to achieve, the goals you have always dreamt of but you are either too lazy or scared because you think too much about what people are going to say, what people are going to say is and will make you feel nervous and that is the biggest challenge for you to conquer. When i say its the biggest challenege i mean its only big in your head but in reality its small. DONT THINK TOO MUCH, JUST SMASH IT👊",
"Robert Hickey","July 16, 2017",,"To truly be happy in this world you only have to let it go......it was never yours to begin with :-) Then look into the eyes of the people you see and say to yourself I'm Home and just start helping the best you can. The only thing we have when we leave here is memories and are works :-) so make them great ones my Brother&Sister.............make them great ones ;-)",
brynwhit,"July 16, 2017",,"I get where it's coming from- however if you drop the practical things in life and just do things for yourself; you'll be broke and alone. The first lady we heard in this got it right. If you miss that one little bit this video could actually be dangerous.",
"P Hermamdez","July 16, 2017",,"all those 848 pple are all in the same building 😉side by side lol FN trolls😘",
"Irina Sp","July 16, 2017",,"I couldn't hear it clearly because of fking music! was it a music video?",
"Michelle  Sood","July 16, 2017",,"Wish someone had put ""Bose headphones"" on and balanced the mix of the overbearing background music on this video so I could actually focus on the message being given. which is appreciated and much thanks and I mean no disrespect.. please just compress the background music.",
"Kallista Metropoulos","July 16, 2017",,"so I have to do something big to exist hmm? yeah no. I can exist happily with my pets without pleasing the humans around me.",
"Debra Dukes","July 16, 2017",,"Funny someone would send this to me of all people. I could write 3 Novels with my stories and start on a fourth. I am currently reading a Awesome Book that I would recommend not finished yet but very Good Book it's Called GRIT.Definitely ultimate Read.Thanks for sharing anyway Deb.✌️",
"Always Smile","July 16, 2017",,"I Dont know the name Of the old guy in the beginning but I can't hear what he is saying because either the sound or the other voices are too loud so if I make the volume up I still can't hear him 😕",
"Destroyer Inazuma","July 16, 2017",,"Dunno in which video on this channel this line was, but let me add it, even here. ""What you wish for is already yours. The work and suffering you'll go through will be for the sake of grabbing it.""",
"Lord Freiza","July 16, 2017",,"watching this video is still not going to get me a big booty light skin chick wit a slim waste and long hair",
"Christine Thornhill","July 16, 2017",,"Could take this more seriously if the soundtrack in the background was ditched, no musical accompaniment needed, thanks .",
TheVoiceovertalent4u,"July 16, 2017",,"Funny the ppl talking about being successful, but yet many are under control of the top of the pyramid. Sorry I'm not selling my soul for anything. Much love to all, use discernment fellow humans 😇😊",
Organic_GrowLife,"July 16, 2017",,"""Just Do It""",
"Aseel Tabaza","July 16, 2017",,"Why the fuck would u dislike a video like this",
"Christi Massey","July 16, 2017",,AMAZING!!!,
"MTG MadTechGaming","July 16, 2017",,"This just made me want to run through a brick wall.",
rashidaq,"July 16, 2017",,"I m 50 old I want to be a millionaire so I can prove to myself it's not a big deal to make money",
tremblay314,"July 15, 2017",,"What if i dont want to throw my life away working 100 hours a week to make money or get somewhere? I want to work 3 hours a day and make millions. I want to do what i want when i want and still have money coming in. I want the freedom to be me 100% and have my millions.",
"Stephan Söderberg","July 15, 2017",,"Fake Freeman VoiceOver 🤣",
"Manny Santiago","July 15, 2017",,"get it done.",
"KEEP it100","July 15, 2017",,"This is the first motivational video I've watched that made this 6 foot 240lb man cry. I needed this to tip me over the edge. Thank you.",
"Frank Abagnale","July 15, 2017",,"This is awful.",
"Joe Neuman","July 15, 2017",,"I'm not that ambitious. I am happy with my life and where I am. I love sleeping in. I'm in no hurry.",
"Devin Fish","July 15, 2017",,"Why adverts in the middle of videos W(`0`)W(｀_´)ゞ",
Dolores,"July 15, 2017",,"Be the CEO of your own life, because you are! And make your dream individual, as individual as you are.The life of a rose is as long a life as an oak tree, each is individual. Competition aids no one, co-operation helps every one! Lift others as you lift yourself! Be yourself as your life is no lie! Believe in yourself please! Blessings.",
"Nitesh Tak","July 15, 2017",,"1,000,000th viewer",
"Jackline Mirembe","July 15, 2017",,"Thanks guys.",
"Rena Goss","July 15, 2017",,👏👏👏👏,
"Harry Deol","July 15, 2017",,"Awesome video.  Find out what you are passionate about Find a purpose how do you wanna spend your each day. we all get 1 life and we must focus on doing what we love. plan and then commit to your plan.",
"akaNixk -","July 15, 2017",,Hh,
"Swinton and Sons Junk Removal","July 15, 2017",,"Nice job talking in circles and saying nothing.",
"John Johnman","July 15, 2017",,"and the name of the music track?",
"John Johnman","July 15, 2017",,"is there the text of this video?",
Guten,"July 15, 2017",,"this fake Morgan Freeman voice is annoying as fuck",
"Сон Гоку","July 15, 2017",,"I am in 16 years old and want to become a pro boxer. I train six days/week but I'm scared to tell somebody my dream...",
"Mohammad Hashemi","July 15, 2017",,"the best video ever. i am not joking.",
"Ruiz Perez","July 15, 2017",,"so.. 70% beast and 30% gazelle is enough to fail? what about Jesus? he was but a lamb.. and what about Lao tzu? the non contender... dont struggle to compete with others... dont struggle to compete.... dont struggle.. do be",
"Earl Chaney","July 15, 2017",,"Who can finish this saying,   ""with bits of truth, they are lead ______.""",
"Frida Jauregui","July 14, 2017",,"I play soccer and I used to play for a team and some people used to laugh about me now every time I play for a team they want me to be the captain so don't let anyone take you down",
"#1700 Records","July 14, 2017",,"Roll and spark the weed 🌳🌳https://soundcloud.com/izzyoardk/mary-jane 1️⃣7️⃣0️⃣0️⃣💪🏽",
"Lalruatsanga Heartnett","July 14, 2017",,"Good message",
"CALI 817","July 14, 2017",,"this video made me cry, no bull shit.because everthing that was said i have told myself  several times in my life. and who eva gave this video a thumbs down, must be pretty Miserable, and the biggest haters on earth.The people that gave this a thumbs down do us all a favor and kill yourself because you are nothing but in the way of success",
"Rohit Chavan","July 14, 2017",,"In short. Just be selfish.",
"Gabriel Savage","July 14, 2017",,"For Christian's who wanna be successful in life ,i advice you to read the bible and pray at least twice daily.You will see the mercies of the lord everywhere you go.If you are a Catholic,i then suggest you pray the rosary every day asking mother mary to see you through and you will be marvelled at the rate at which mercies will locate you.since am a Christian this is what i know.i don't know about the others.God richly bless you.",
"Luke Davis","July 14, 2017",,"THIS is TRULY inspirational. I CHOSE LIFE!!!",
"Archiles De Mesa","July 14, 2017",,"i was thought i am the only one will experienced it. if they overcome this why not we. feel your success not the pain to keep moving forward. were not really bad you know that, pray and you can make it. see you.",
"Fatehjot Singh","July 14, 2017",,"what an inspirational talk - one day the world will be vegan, free of cruelty and full of love  great motivation",
"mellowh Mas!","July 14, 2017",,"Wow...i think i need to listen to this video every morning when I wake up. 💦",
"Habiba Ezzat","July 14, 2017",,"whats the name of the movies in the video",
"Andrew Lechman","July 14, 2017",,"Astonishing motivation video!!!",
"Mickey Mcclendon","July 14, 2017",,"this was great. thanks cuz.",
"Manny Bruce","July 14, 2017",,"The best thing that happened to him is that no one helped him ?? Then why should we be viewing this  motivational ""  help "" Video.  It's the equivalent of saying  on an  exercise video , "" The best thing that happened to my health was to not exercise "".",
"Rabago Produktionz","July 14, 2017",,"This changes my look on things fr",
Maria,"July 14, 2017",,"it takes a lot of courage to keep it going nowadays. we have to find passion to live, to finish a career n achieved goals. we have to stop depending on others to show us how we can success. we have to look for success inside of us. stop using technology to procastinate, to entertain us, to make us lazy. lets dream and create the goal, build the road and run it towards happiness. every day brings its own desire, its on passion. dont do things for money, do things for becoming somebody, a professional, a human being. fullfill every aspect of your life religion, family, society, career, job, mental, psychologycal, knowledge.....",
"Dean Schutte","July 13, 2017",,"Changed my ways !changed my life Thankyou for making me believing in myself",
"Muhammad Khan","July 13, 2017",,"I don't have any dreams I don't have any goals .. what should I do? ?",
"wotz wright","July 13, 2017",,"Darn, This video should be narrated by Morgan Freeman",
"JB Neouchi","July 13, 2017",,"i need this typed somehow if anyone can help please let me know",
"Triple OG16","July 13, 2017",,"Love the video but it doesn't sound like that's Morgan Freeman as the narrator. ...",
"Turtle Plays","July 13, 2017",,"stop wasting time watching this video and go and find your passion",
"Brian C","July 13, 2017",,"You'll never be 100% sure what you want to do in life, maybe you want to accomplish more than one one thing during your existence. Find something that makes you feel good and you enjoy then commit to, all the way. Don't look back until you've achieved it. Don't doubt it. When you get there, you'll have more clarity than when you started so if it's not what you truly wanted than you can call it a learning lesson.",
"badr ahmed","July 13, 2017",,"You got your feelings going from wtaching this video .   Now drope your phone and get to work on your dream",
"Ultime Guardian","July 13, 2017",,"this ad make me angry",
"Arnold mugo","July 13, 2017",,"Tell us how to find our purpose???",
"jason sumburg","July 13, 2017",,"this is for noobs. my problems lie much beyond this. there is no answer here",
"tim cook","July 13, 2017",,"video title that guarantees millions of views: ""this video will change your life""",
"Cristi Cristi","July 13, 2017",,"a truly emotional, motivational speech wouldn't need music, so pretty weak",
"Anonymous Guy","July 13, 2017",,"Did this video helped anyone to change their life?",
"Austin Asseff","July 13, 2017",,"I envision a world where we don't have to be put against our fellow man and must come out on top to win. I pray that one day we realize how connected we are to each other and that we don't need to beat someone else down to build ourselves up. It's time to realize that Cooperate companies are just shitty machines that generate money and don't give a shit about you. The cooperate ladder is a rat race. Materials will never be able to fill the void. Love is the ONLY way!",
"ahmed medhat","July 13, 2017",,"Helloo Guys PLEEEEASE like my fb page where I share these motivational videos on it to be both on yt and fb :D :D . Link: https://www.facebook.com/StudyingReading-Together-Motivation-132228154036655/ I'll make in coming days also live streams for studying motivation so make this page get 100 likes today before tomorrooow ..Support the project ;)",
"Veronica Perez","July 13, 2017",,"ill probably just keep watching YouTube videos and not pursue my goals",
jarydf,"July 13, 2017",,"Your dreams can be small. They can be boring. They are allowed to be relatively easy to achieve. If they are your dreams, you are allowed to persue them. Feel accomplishment when you succeed. Don't feel too bad when you don't. You can be a minuscule grain of sand in a huge, empty universe and the most important person in your world, all at the same time.",
canad1anadventure,"July 13, 2017",,"Ok that is not Morgan Freeman's voice",
"Ketan Vadhavana","July 13, 2017",,"Who's that speaking at 6:31 ?",
"Genaro Sanchez","July 13, 2017",,"this is not the GOATS Voice",
"Name Tag","July 13, 2017",,"Stop doing whatever you're doing? Are you telling me to drop out of school?",
"Tim gl Brose","July 13, 2017",,"The Truth Is... God is... Nothing more than the adult version, of an imaginary friend... Said By Morgan Freeman... So live it up now before it's too late?",
bmp2046,"July 12, 2017",,"There are only three types of people in the world: 1. Those that motivate and encourage you. 2. Those that demotivate and discourage you. 3. Those that don't care about you.  Ignore 3. Leave 2 and Love 1., always remember 3, 2, 1.",
"Hibo abdirahman","July 12, 2017",,"Motivation is garbage, use the 5 second rule and you'll see the magic 👌🏼",
"Augusto Gonçalves Cerveira","July 12, 2017",,"what if i have depression and just want to die? (I mean it)",
"Ross Westmore","July 12, 2017",,"Computers, smart devices & video games have stripped away ppl's drive & pastimes.  Put down the phone & the laptop and find your forgotten hobbies.",
"Hossam GxO","July 12, 2017",,"your soumd i s bad",
"Adam Gerringer","July 12, 2017",,"I agree 100% THE EARTH IS FLAT",
"Lara S.","July 12, 2017",,"this does have great advice, but it makes it seem like in order to have success you have to compete with everybody else and ""be better"", instead of finding success in yourself and being proud of your own accomplishments without always comparing them",
"Maduka Amarachi","July 12, 2017",,"very very very great inspiring piece.... am motivated to keep pushing... thanks...",
"michael harney","July 12, 2017",,"treat everyone and everything as you wish to be treated...  together with this simple rule..  we can change the world.... don't put money/slavery 1st.. it doesn't make you/us free.. it takes your life and sucks your soul out of you..",
"Mark Meister","July 12, 2017",,"its BS life is not about working. im sure these videos are made by the government to keep people motivated to just work. dont be sucked in to the system",
"uchiha suske","July 12, 2017",,"i saw many good motvation vedios on motvationgrid chaneel",
"Cynthia Ennis","July 12, 2017",,"What if WE  DON'T ALL WANT THE SAME THINGS?!?!?!  It starts in our imagination! Think from the end result & imagine from there--paraphrased, Neville Goddard!",
Steyreon,"July 12, 2017",,"so you are saying life is a big competition. you cannot fill your inner hole with outer success. stop running. learn to love yourself. then you will find that there are no competitors but people who love and support you. it is not you against the world. you are already perfect.",
"Hewhois willbe","July 12, 2017",,"stupid ads....money hungry channel.",
"Zz z","July 12, 2017",,"What's up with that Morgan Freeman voice?Sounds like he inhaled helium again",
Darksun30,"July 12, 2017",,"How does one find their purpose in life?  I hear,  what are you passionate about? I don't have anything I am passionate about.  what then?",
"Mary Anne","July 12, 2017",,"Our one true purpose in life is to glorify God, in the way that we live, the things that we do and most importantly proclaiming the good news of His Son, Jesus Christ. That all who believe in His death and resurrection will have forgivrness and eternal life, there is grace, mercy and power in the cross. Stop living for yourself and surrender your life to Jesus Christ today, let Him be the One true motivator. Don't just live for today, live for eternity!",
"Josh Clark","July 12, 2017",,"no one has a purpose, no individual is unique, we dont have callings, its all an illusion!!!",
"Ritah Kiziito","July 11, 2017",,"Did not understand anything since my motivation is Christ Jesus and pass on love to one another in any kind war make the world better place",
"ŁivęxĻovə Łįfę","July 11, 2017",,"I love watching these videos but they make me emotional bc ik i can better myself and that I'm doing the total opposite.",
"Shadow Silvermoon","July 11, 2017",,"I was so mad when I got an ad in the middle of this video",
ManOFSteel,"July 11, 2017",,"for me Elon Musk is pure definition  for motivation",
"Chi - RaQ","July 11, 2017",,"I can't even hear shit with all that bullshit music playing in the background! Damn",
"Robert Pham","July 11, 2017",,"im depress. i graduated high school and im thinking too hard of the future. everyone at my school are going to university in big cities and im the only one going to college.  im just going with the flow in life and  but i always compare myself with others. idk why its like i could do that and theres "" buts""and ""what ifs"". any adivce to an 18 year old NOW that you wish u were told?",
"emilyy vazquez","July 11, 2017",,"im 23 have done nothing with my life. im a cross roads because at this age usually people are done with college and If I go to college now by the time I'm done Ill be 30 and full of dept. Idk what to do or what i want. no matter what it is I feel like when you know what you want to do you already eliminated the harder part because now its just about how to get there",
Barry4B,"July 11, 2017",,"Is this what success is: ambition; consumerism ; prestige ; recognition etc ?",
"Fadi Alsheleh","July 11, 2017",,"we need to answer these 3 questions and they are #1 is who we are #2 what talents we have #3 how can we help",
"Severin Vika","July 11, 2017",,"i was seriosluly waiting for dj khaled to show up and say ""another one""",
"Maxine November","July 11, 2017",,"Downvoting because MULTIPLE commercials kept interrupting the video. That destroys the message. Will not be subscribing to this channel and will find another source for this video.",
"Lu Ann Haynes","July 11, 2017",,"""You can become the best parent at any age, even at age 86"" I'm going to try and remember this one.🙂",
"Justine PMT","July 11, 2017",,"Great motivation and all - I'm just tired of conditioning myself to be Type A - this is the old school way.  Hustle? There is a middle way. I will not live to work anymore - that paradigm is deadly.  Our  culture is so out of wack - capitalism on steroids is not sustainable. There is another paradigm out there and this one is not a right fit for me.",
"Kc Marshall","July 11, 2017",,"Self help is masturbation",
"J1 A11Z","July 11, 2017",,https://soundcloud.com/user-318774779/in-my-dreams,
furna37,"July 11, 2017",,"all the people that are talking on this video sold their soul to get where they are they are like prisoners someone tells them where to go and what to do they are not free at all so don't listen to stupid people like this they are slaves to their money they can't go anywhere they want to go they are truly slaves you think Kobe Bryant can just go anywhere he wants to just go to a beach or go8 somewhere he can't he's a Slave Freeman Morgan is also the same thing when he signs a contract for a movie they own him they tell him what to do what to say second-by-second he is not a free person like you and I we can do whatever we want they can't they're just full of s*** they getting paid to say all this garbage and it's not true if you focus on yourself your life will be worthless life isn't all about yourself and how much money you have if you try to achieve it you will find out that you wasted your time",
"Tasha Bella","July 11, 2017",,"Can barely hear some of Morgan Freeman's sayings?!??!",
Rotti-X,"July 11, 2017",,"Decide what you want to do, then go do it. You will either have the courage and mental fortitude to do so or not. You are the only one to blame.",
Racek2857,"July 11, 2017",,"There is enough for everyone. The universe is unlimited. We don't need to compete against each other. It's not a competition.",
Panduxify,"July 11, 2017",,"Do anyone know where the clips from 8:00 and 8:06 are from?",
"lamar rivera","July 11, 2017",,"it has opened up my eyes",
"lamar rivera","July 11, 2017",,"it has opened up my eyes",
carna280,"July 11, 2017",,"bullshit .attachments lead to sadness .wake up people money isnt the only success .",
"Jason DeValadares","July 11, 2017",,"Putting mid-role ads on this kills the flow...",
FreeSpirit,"July 11, 2017",,"This video is great for people living in the first world",
"Tuffy Baxton","July 11, 2017",,"this is what shia labeouf was going for with his just do it campaign only he missed the mark missed it by... that much!",
"Dhee Jhey","July 11, 2017",,"I declare!  I will be who I am!",
"Vijayan Madhavan","July 11, 2017",,"What  a load of crap by the self help crowd urging everyone to rush headlong into the rat race!  And this is what is called motivational  --- a load of ""free advice"".",
"Arc Clone Trooper","July 11, 2017",,"Do not forget that without faith, man may reach the peak, but he will never have the audacity to endure the climb back to the bottom.  Instead he will jump, eventually regretting that decision.   We are strong without faith.Yet we are powerful and legendary when faithful.",
"Aaron Thai","July 11, 2017",,Federer,
"Ruhama Deneberu","July 11, 2017",,"thank you so much! yes do it till u get it again and again, u r living being listen to ur soul calling! many blessings",
YaBoi,"July 11, 2017",,"i don't know my goal... I'm useless",
"Alex Ruiz","July 11, 2017",,"what is beast mode ?",
"Celeste Marron","July 11, 2017",,"these isint helping for me",
"Corpse Awareness","July 11, 2017",,bullshit,
"AC Vlogs","July 11, 2017",,"I'm done being afraid...Time to make a change and go after the life I want. Don't look at my recent video",
"Patrick Shelley","July 11, 2017",,"Very nice☺ I will think on these things.",
"Kevin Bates","July 11, 2017",,"Audio is too hot, scale it back. I only understood 8o% of the narration.",
"Jack Darcy","July 11, 2017",,Be,
"Nanzing Dadi","July 10, 2017",,"to be honest, motivational speakers just get richer n more famous by feeding off 70% of people who believe the stories they say. usain bolt was built to be a sportsman, he might tell you he grew up in some remote Jamaican poverty stricken place, hustled n worked hard, prayed n put in hours n eventually won the Olympics, but that's usain bolts experience, what he dint tell you was that he has the legs of a giraffe, that he casually walks the three steps you take in one stride, if you have short legs, you never going to be an usain bolt, Morgan freeman, denzel Washington, they were acting movies long before the world got more competitive, they dint tell you bout other artist that weren't pretty enough to have gotten more roles or what not...I'm from a third world country, where the govt doesn't give a shit bout your dreams,just crudeoil n their pockets, you can't talk out ,even if you did, they'll use political powers to suppress you. half of them go on stage n give bullshit talks to youths on how they struggled n it worked. fuck that, their experiences won't work for you,it worked for them n only them, x amount of people tried n died trying,it dint work. pls you have only one life, do what makes you happy, go make friends, get a girl or a guy that makes your heart beat, get a pet, love it to bits, travel if you can, eat Ben&jerries when you can, get fat, work out,make love all the time, go to karaoke, try n make some money to get your family what they need, watch TV with your loved ones, die happy...don't fucking kill yourself if you ain't Einstein or Steve job, cos you probably would never be. we can't all be presidents or basket ballers or singers or celebs or all that, I've accepted that fact, will live my life to the fullest, love with the utmost, n die with no regrets..humanity won't live forever, just like other civilisations that came n went for us to be here, so we too shall pass..",
"Paul Folau","July 10, 2017",,"fantastic, thank you for sharing!",
"Kaium Farhad","July 10, 2017",,"Just a little a bit dramatic.",
"Corporate Slave","July 10, 2017",,"Na blud we are busy with terrorism...",
"Spede s","July 10, 2017",,"Im only 14 and i dont know what to do with my life. i play xbox always and im just bored idk am i depressed but i havent never found my ""passion""",
"engineer cctv","July 10, 2017",,"This video made me a true muslim.. Thanks guy's!",
"itchy finger","July 10, 2017",,"This is just common sense yes if you want something you have to do a lot to achieve it yeah that's just the natural order of things no secret information was given in this video #thumbs down",
"Borg Drone","July 10, 2017",,"hogwash bull shit.. all about money..",
ledzeppelin708,"July 10, 2017",,"This video amounts to 1 word and 1 word only................IMPOSSIBLE!!!",
TheGamer,"July 10, 2017",,"It's funny how these videos never include school. I don't know why but i feel that school is not that good as we think because it restricts us. Imagine how great our society would have been if everyone was taught what they were passionate about, instead of being forced to learn something else.",
"Crash_ X","July 10, 2017",,"I felt something defrent while watching this video, good job its rrally good not like others. .:-)",
Zodinzayama,"July 10, 2017",,"i cant actually hear what is being said. music is way too loud.",
"Sarah Sankey","July 10, 2017",,"When I hear Morgan freemans voice it reminds me of how God's voice wud sound 💖💖",
"Md.Fayaz Al Hosny","July 10, 2017",,"We are the best creature in this world.Success is not bigger than us.We can achieve it if we have strong desire.Let tomorrow be you're new day and new life.Follow you're aim.",
"jorge rodriguez","July 10, 2017",,"good while taking the dump",
"Colleen Crawford","July 10, 2017",,"Thank you~",
"Ninian Diocletian","July 10, 2017",,"this video is boring",
